,rf1_log,rf2_log,rf3_log,rf4_log,rf5_log,rf6_log,rf7_log,rf8_log,rf9_log,proba
47593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47594,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.022222222222222223
47595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47597,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.022222222222222223
47598,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.022222222222222223
47599,0.2,0.3,0.2,0.0,0.1,0.3,0.2,0.3,0.2,0.19999999999999998
47600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47602,0.0,0.1,0.0,0.0,0.3,0.0,0.1,0.0,0.0,0.05555555555555555
47603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47604,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112
47605,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.022222222222222223
47606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.011111111111111112
47608,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.1,0.05555555555555555
47609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47610,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.011111111111111112
47611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47613,0.4,0.1,0.0,0.2,0.1,0.3,0.9,0.6,0.7,0.36666666666666664
47614,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.011111111111111112
47615,0.0,0.2,0.1,0.1,0.0,0.1,0.5,0.0,0.0,0.1111111111111111
47616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47618,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.011111111111111112
47619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47620,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.03333333333333334
47621,0.1,0.2,0.0,0.1,0.2,0.3,0.4,0.3,0.5,0.2333333333333334
47622,0.4,0.2,0.2,0.5,0.8,0.4,0.3,0.1,0.4,0.36666666666666664
47623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47624,0.0,0.1,0.2,0.1,0.2,0.4,0.3,0.4,0.4,0.23333333333333334
47625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47627,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.03333333333333334
47628,0.2,0.3,0.1,0.3,0.3,0.4,0.7,0.4,0.5,0.3555555555555555
47629,0.0,0.0,0.0,0.1,0.2,0.0,0.1,0.0,0.1,0.05555555555555555
47630,0.0,0.2,0.2,0.1,0.4,0.1,0.0,0.1,0.3,0.15555555555555556
47631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47634,0.6,0.5,0.8,0.9,0.3,0.9,0.8,0.7,0.5,0.6666666666666666
47635,0.5,0.3,0.1,0.5,0.2,0.5,0.1,0.2,0.4,0.3111111111111111
47636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47637,0.1,0.3,0.1,0.0,0.0,0.3,0.0,0.6,0.7,0.23333333333333328
47638,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.05555555555555555
47639,0.0,0.1,0.0,0.0,0.4,0.0,0.0,0.0,0.2,0.07777777777777778
47640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47641,0.3,0.1,0.4,0.2,0.2,0.1,0.0,0.1,0.2,0.17777777777777778
47642,0.7,0.8,0.6,0.4,0.2,0.4,0.3,0.0,0.6,0.4444444444444444
47643,0.2,0.4,0.2,0.3,0.4,0.2,0.3,0.3,0.5,0.3111111111111111
47644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.011111111111111112
47645,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.03333333333333334
47646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47647,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.044444444444444446
47648,0.2,0.3,0.0,0.1,0.0,0.3,0.2,0.0,0.1,0.13333333333333333
47649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.011111111111111112
47650,0.5,0.4,0.6,0.1,0.3,0.0,0.0,0.7,0.6,0.35555555555555557
47651,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.022222222222222223
47652,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.03333333333333334
47653,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112
47654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47655,0.1,0.0,0.1,0.0,0.2,0.0,0.2,0.2,0.1,0.1
47656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.011111111111111112
47657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47658,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112
47659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.011111111111111112
47660,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.0,0.044444444444444446
47661,0.6,0.1,0.5,0.0,0.2,0.0,0.0,0.0,0.4,0.19999999999999998
47662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47664,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.011111111111111112
47665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47666,0.1,0.1,0.1,0.2,0.3,0.2,1.0,1.0,0.5,0.3888888888888889
47667,0.5,0.4,0.2,0.2,0.5,0.8,0.3,0.5,0.5,0.43333333333333335
47668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47669,0.4,0.4,0.9,0.3,0.3,0.1,0.0,0.1,0.1,0.2888888888888889
47670,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112
47671,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.022222222222222223
47672,0.5,0.5,0.7,0.2,0.4,0.1,0.1,0.3,0.4,0.3555555555555555
47673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47674,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.022222222222222223
47675,0.5,0.2,0.2,0.3,0.6,0.5,0.7,0.3,0.0,0.36666666666666664
47676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47679,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.3,0.0,0.044444444444444446
47680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47681,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.1,0.0,0.044444444444444446
47682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.011111111111111112
47685,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.022222222222222223
47686,0.3,0.0,0.1,0.2,0.1,0.1,0.0,0.1,0.3,0.13333333333333333
47687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47688,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.1,0.1,0.08888888888888888
47689,0.1,0.3,0.5,0.2,0.3,0.6,0.8,0.8,0.6,0.46666666666666656
47690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47691,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.3,0.0,0.06666666666666668
47692,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112
47693,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.03333333333333334
47694,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.2,0.05555555555555555
47695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47697,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.022222222222222223
47698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47699,0.0,0.0,0.1,0.2,0.0,0.0,0.1,0.3,0.0,0.07777777777777778
47700,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.4,0.3,0.08888888888888889
47701,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.03333333333333334
47702,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.022222222222222223
47703,0.3,0.3,0.5,0.6,0.3,0.8,0.1,0.4,0.6,0.43333333333333335
47704,0.0,0.0,0.0,0.2,0.1,0.2,0.0,0.1,0.0,0.06666666666666667
47705,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112
47706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47707,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.011111111111111112
47708,0.4,0.4,0.3,0.9,0.9,0.9,0.7,0.6,1.0,0.6777777777777777
47709,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.022222222222222223
47710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47711,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.2,0.0,0.05555555555555555
47712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47713,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.011111111111111112
47714,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.3,0.06666666666666668
47715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47717,0.0,0.0,0.0,0.1,0.0,0.4,0.1,1.0,0.8,0.2666666666666667
47718,0.0,0.1,0.1,0.2,0.1,0.0,0.1,0.1,0.1,0.08888888888888888
47719,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.1,0.1,0.05555555555555555
47720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47721,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.022222222222222223
47722,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.2,0.044444444444444446
47723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47724,0.7,0.4,0.8,0.1,0.3,0.0,0.1,0.2,0.8,0.3777777777777778
47725,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112
47726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47731,0.4,0.6,0.1,0.3,0.2,0.4,0.7,0.3,0.6,0.4
47732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47734,0.1,0.2,0.4,0.4,0.0,0.2,0.0,0.2,0.1,0.17777777777777778
47735,0.6,0.4,0.5,0.1,0.3,0.3,0.0,0.1,0.5,0.3111111111111111
47736,0.3,0.2,0.2,0.0,0.1,0.4,0.2,0.2,0.3,0.2111111111111111
47737,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.0,0.044444444444444446
47738,0.1,0.0,0.2,0.3,0.4,0.2,0.1,0.2,0.3,0.2
47739,0.2,0.1,0.4,0.1,0.0,0.3,0.1,0.0,0.1,0.1444444444444445
47740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47741,0.0,0.0,0.0,0.0,0.1,0.0,0.3,0.0,0.0,0.044444444444444446
47742,0.8,0.9,0.8,0.7,1.0,0.9,0.8,0.8,0.8,0.8333333333333334
47743,0.3,0.1,0.3,0.2,0.1,0.2,0.0,0.2,0.0,0.15555555555555556
47744,0.1,0.6,1.0,0.8,1.0,0.6,0.7,0.4,0.7,0.6555555555555556
47745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47747,0.4,0.6,0.1,0.3,0.2,0.4,0.7,0.3,0.6,0.4
47748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47749,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.011111111111111112
47750,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022222222222222223
47751,0.0,0.0,0.3,0.0,0.0,0.2,0.0,0.0,0.1,0.06666666666666667
47752,0.5,0.6,0.5,0.4,0.4,0.8,0.6,0.5,0.8,0.5666666666666668
47753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47754,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.011111111111111112
47755,0.0,0.0,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.044444444444444446
47756,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.03333333333333334
47757,0.0,0.0,0.1,0.0,0.0,0.2,0.5,0.5,0.2,0.16666666666666666
47758,0.0,0.1,0.1,0.2,0.0,0.4,0.3,0.3,0.0,0.15555555555555556
47759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47763,0.1,0.2,0.2,0.2,0.3,0.2,0.1,0.0,0.1,0.15555555555555556
47764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47765,0.0,0.2,0.3,0.4,0.8,0.6,0.6,0.4,0.7,0.4444444444444444
47766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47768,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.022222222222222223
47769,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.2,0.2,0.07777777777777778
47770,0.8,0.5,0.6,1.0,0.7,0.9,0.6,0.8,0.7,0.7333333333333333
47771,0.0,0.0,0.0,0.1,0.2,0.1,0.1,0.1,0.0,0.06666666666666667
47772,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.022222222222222223
47773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47774,0.1,0.1,0.1,0.0,0.0,0.1,0.4,0.0,0.0,0.08888888888888889
47775,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.1,0.0,0.044444444444444446
47776,0.5,0.3,0.0,0.2,0.2,0.1,0.1,0.0,0.2,0.17777777777777778
47777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47778,0.4,0.2,0.1,0.2,0.2,0.4,0.2,0.1,0.5,0.25555555555555554
47779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47780,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.2,0.0,0.05555555555555555
47781,0.2,0.4,0.3,0.2,0.2,0.2,0.1,0.0,0.3,0.21111111111111114
47782,0.0,0.3,0.6,0.0,0.5,0.2,0.2,0.1,0.1,0.2222222222222222
47783,0.0,0.3,0.4,0.8,0.4,0.5,0.3,0.8,1.0,0.5
47784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47785,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.03333333333333334
47786,0.3,0.2,0.5,0.6,0.4,0.3,0.2,0.5,0.3,0.36666666666666664
47787,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.022222222222222223
47788,0.1,0.8,0.5,0.6,0.6,0.4,0.2,0.4,0.9,0.5
47789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47790,0.0,0.1,0.0,0.1,0.1,0.0,0.1,0.3,0.0,0.07777777777777778
47791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47792,0.2,0.2,0.4,0.3,0.1,0.0,0.3,0.5,0.1,0.23333333333333334
47793,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.011111111111111112
47794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.011111111111111112
47796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47798,0.2,0.4,0.4,0.6,0.0,0.2,0.1,0.5,0.6,0.33333333333333337
47799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47801,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.022222222222222223
47802,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.022222222222222223
47803,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.011111111111111112
47804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47805,0.0,0.2,0.0,0.4,0.4,0.5,0.3,0.2,0.4,0.26666666666666666
47806,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.011111111111111112
47807,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.022222222222222223
47808,0.1,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555
47809,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112
47810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47812,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.03333333333333334
47813,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.022222222222222223
47814,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.2,0.6,0.13333333333333336
47815,0.2,0.1,0.2,0.4,0.4,0.2,0.0,0.1,0.3,0.21111111111111114
47816,0.8,0.0,0.4,0.2,0.1,0.2,0.2,0.0,0.3,0.24444444444444446
47817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47818,0.3,0.5,0.3,0.6,0.6,0.8,0.6,0.8,0.2,0.5222222222222224
47819,0.3,0.1,0.5,0.2,0.2,0.2,0.0,0.2,0.0,0.18888888888888888
47820,0.2,0.2,0.1,0.0,0.0,0.7,0.1,0.2,0.5,0.2222222222222222
47821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47823,0.1,0.5,0.1,0.3,0.2,0.6,0.1,0.4,0.4,0.3
47824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47825,0.4,0.5,0.6,0.5,0.2,0.0,0.1,0.3,0.3,0.3222222222222222
47826,0.2,0.5,0.5,0.5,0.4,0.4,0.1,0.4,0.2,0.35555555555555557
47827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47828,0.2,0.1,0.2,0.3,0.2,0.2,0.6,0.3,0.8,0.3222222222222222
47829,0.0,0.0,0.0,0.1,0.3,0.3,0.1,0.0,0.3,0.1222222222222222
47830,0.0,0.0,0.0,0.1,0.2,0.1,0.0,0.0,0.1,0.05555555555555555
47831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47833,0.3,0.3,0.2,0.1,0.2,0.3,0.2,0.4,0.4,0.26666666666666666
47834,0.0,0.0,0.5,0.5,0.1,0.6,1.0,0.8,1.0,0.5
47835,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044444444444444446
47836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47837,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.03333333333333334
47838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.022222222222222223
47843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47844,0.0,0.0,0.1,0.1,0.0,0.2,0.1,0.1,0.0,0.06666666666666667
47845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47846,0.0,0.0,0.1,0.2,0.1,0.0,0.0,0.3,0.2,0.09999999999999999
47847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47848,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.03333333333333334
47849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.03333333333333334
47850,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.03333333333333334
47851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47852,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112
47853,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.022222222222222223
47854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47856,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.4,0.07777777777777778
47857,0.7,0.6,0.8,1.0,0.9,0.8,0.6,0.8,0.9,0.7888888888888889
47858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47860,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.03333333333333334
47861,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.4,0.0,0.07777777777777778
47862,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.022222222222222223
47863,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.03333333333333334
47864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47865,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.011111111111111112
47866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.011111111111111112
47867,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112
47868,0.1,0.4,0.7,1.0,0.8,0.8,0.8,0.6,1.0,0.6888888888888888
47869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47872,0.0,0.1,0.2,0.1,0.0,0.0,0.0,0.1,0.1,0.06666666666666667
47873,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.011111111111111112
47874,0.1,0.2,0.7,0.6,0.3,0.6,0.0,0.5,0.4,0.37777777777777777
47875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47881,0.2,0.2,0.4,0.2,0.1,0.3,0.5,0.3,0.8,0.3333333333333333
47882,0.4,0.2,0.6,0.1,0.1,0.3,0.4,0.3,0.7,0.3444444444444445
47883,0.3,0.2,0.1,0.4,0.4,0.1,0.0,0.4,0.5,0.26666666666666666
47884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.044444444444444446
47885,0.0,0.0,0.0,0.1,0.4,0.0,0.1,0.0,0.0,0.06666666666666667
47886,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.011111111111111112
47887,0.5,0.4,0.5,0.7,0.4,0.2,0.0,0.0,0.6,0.36666666666666664
47888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47889,0.0,0.0,0.0,0.2,0.1,0.1,0.1,0.0,0.0,0.05555555555555555
47890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47891,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.011111111111111112
47892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.011111111111111112
47894,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.022222222222222223
47895,0.7,0.1,0.1,0.3,0.2,0.3,0.4,0.5,0.3,0.3222222222222222
